MOSI,MISO,Command Name
0x20000010,0x2802E089,WR_MODE
0x20000010,0x2802E089,WR_MODE
0x2D00000C,0x2807F4BE,RD_CLOCK_COUNTER
0x20000010,0x2802E089,WR_MODE
0x20000010,0x2802E089,WR_MODE
0x20000010,0x2802E089,WR_MODE
0x2D00000C,0x28083B39,RD_CLOCK_COUNTER
0x20000010,0x2802E089,WR_MODE
0x20000010,0x2802E089,WR_MODE
0x20000010,0x2802E089,WR_MODE
0x2D00000C,0x280881AC,RD_CLOCK_COUNTER
0x20000010,0x2802E089,WR_MODE
0x20000010,0x2802E089,WR_MODE
0x20000010,0x2802E089,WR_MODE
0x2D00000C,0x2808C819,RD_CLOCK_COUNTER
0x20000010,0x2802E089,WR_MODE
0x20000010,0x2802E089,WR_MODE
0x20000010,0x2802E089,WR_MODE
0x2D00000C,0x28090E8E,RD_CLOCK_COUNTER
0x20000010,0x2802E089,WR_MODE
0x20000010,0x2802E089,WR_MODE
0x20000010,0x2802E089,WR_MODE
0x2D00000C,0x280954FE,RD_CLOCK_COUNTER
0x20000010,0x2802E089,WR_MODE
0x20000010,0x2802E089,WR_MODE
0x20000010,0x2802E089,WR_MODE
0x2D00000C,0x28099B69,RD_CLOCK_COUNTER
0x20000010,0x2802E089,WR_MODE
0x20000010,0x2802E089,WR_MODE
0x20000010,0x2802E089,WR_MODE
0x2D00000C,0x2809E22B,RD_CLOCK_COUNTER
0x20000010,0x2802E089,WR_MODE
0x20000010,0x2802E089,WR_MODE
0x20000010,0x2802E089,WR_MODE
0x2D00000C,0x280A2859,RD_CLOCK_COUNTER
0x20000010,0x2802E089,WR_MODE
0x20000010,0x2802E089,WR_MODE
0x20000010,0x2802E089,WR_MODE
0x2D00000C,0x280A6EC8,RD_CLOCK_COUNTER
0x20000010,0x2802E089,WR_MODE
0x20000010,0x2802E089,WR_MODE
0x20000010,0x2802E089,WR_MODE
0x2D00000C,0x280AB539,RD_CLOCK_COUNTER
0x20000010,0x2802E089,WR_MODE
0x20000010,0x2802E089,WR_MODE
0x20000010,0x2802E089,WR_MODE
0x2C800000,0x2800000D,WR_OFFSET_CANCELLATION
0x20000010,0x2802E089,WR_MODE
0x20000010,0x2802E089,WR_MODE
0x2C8001FF,0x2800000D,WR_OFFSET_CANCELLATION
0x8000000C,0x2A10040D,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFD8F,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A100389,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFDCA,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A1002CE,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFDCA,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A100389,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFDCA,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A100389,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFDCA,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A100308,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFD8F,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A1002CE,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFDCA,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10024F,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFE4D,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10024F,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFDCA,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A1002CE,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFDCA,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A1002CE,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFD8F,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A1002CE,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFD4B,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10024F,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFDCA,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A1001C8,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFE08,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10028B,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFDCA,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10020A,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFE08,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A1002CE,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFDCA,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10028B,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFE4D,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A1001C8,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFDCA,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A100149,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFD4B,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A1001C8,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFD8F,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10018D,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFE89,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10018D,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFE4D,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A1001C8,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFCC8,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10020A,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFC8D,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10028B,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFD0E,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10028B,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFD8F,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10020A,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFE08,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10018D,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFE4D,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A100149,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFD4B,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A1001C8,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFD4B,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A1001C8,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFD4B,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A1002CE,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFD8F,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A100389,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFD4B,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10034D,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFD4B,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10024F,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFE4D,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A100149,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFE89,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A1001C8,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFE08,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10020A,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFE4D,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10020A,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFE89,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10020A,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFECC,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A1001C8,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFE08,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10020A,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFD8F,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10020A,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFD8F,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A100149,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFDCA,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10018D,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFD8F,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10010C,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFD4B,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A1001C8,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFCC8,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10028B,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFD0E,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10010C,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFD8F,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10008F,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFDCA,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A100149,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFDCA,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10024F,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFDCA,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10020A,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFE89,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10018D,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFE08,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A1001C8,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFD8F,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10018D,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFE4D,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10004B,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFE4D,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A1FFFCE,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFE08,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10004B,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFE89,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10000E,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFE89,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A1000CA,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFDCA,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A1001C8,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFD4B,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A100149,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFD4B,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A1000CA,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFDCA,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10008F,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFCC8,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A100149,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFC8D,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A1000CA,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFDCA,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10010C,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFD8F,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10010C,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFE08,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A1000CA,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFE4D,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10008F,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFE4D,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10010C,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFDCA,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10008F,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFE08,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10000E,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFECC,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A1FFFCE,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFDCA,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10008F,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFD0E,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A100149,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFD8F,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10018D,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFE08,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10018D,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFE4D,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A1001C8,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFE4D,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A1001C8,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFCC8,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10018D,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFD0E,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A1000CA,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFD0E,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A1FFF8B,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFD4B,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A1FFFCE,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFDCA,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10004B,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFD8F,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A1000CA,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFD4B,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A1000CA,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFE4D,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10010C,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFE08,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10018D,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFDCA,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10010C,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFD8F,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A1000CA,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFD8F,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A1000CA,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFCC8,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10008F,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFD4B,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A100149,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFDCA,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A100149,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFD8F,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10010C,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFD8F,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A1FFFCE,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFE08,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A1FFFCE,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFE89,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10004B,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFF0A,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10000E,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFF4F,RD_SENSOR_DATA_CH2
0x3200001C,0x2800C00E,RD_MONITOR_I_DATA
0x33000014,0x2800101C,RD_MONITOR_II_DATA
0x8000000C,0x2A10008F,RD_SENSOR_DATA_CH1
0xC0000008,0x2A1FFE89,RD_SENSOR_DATA_CH2
